epoch,accuracy,loss,val_accuracy,val_loss
0,0.1922110617160797,3.271094560623169,0.311557799577713,2.361006498336792
1,0.25376883149147034,2.4054524898529053,0.30150753259658813,2.309389591217041
2,0.311557799577713,2.2143714427948,0.31658291816711426,2.191345691680908
3,0.3442211151123047,2.098489999771118,0.356783926486969,2.095122814178467
4,0.4070351719856262,1.8685725927352905,0.4170854389667511,1.7963186502456665
5,0.48241207003593445,1.6098371744155884,0.4422110617160797,1.7099043130874634
6,0.48366832733154297,1.6124087572097778,0.5276381969451904,1.521127462387085
7,0.5829145908355713,1.3455092906951904,0.572864294052124,1.4444291591644287
8,0.6419597864151001,1.1256552934646606,0.6381909251213074,1.135730504989624
9,0.7035176157951355,0.9302257895469666,0.6381909251213074,1.1224085092544556
10,0.7675879597663879,0.7592003345489502,0.7788944840431213,0.8959881067276001
11,0.7964823842048645,0.6004120111465454,0.7537688612937927,0.8716837763786316
12,0.8479899764060974,0.450551837682724,0.7889447212219238,0.9286520481109619
13,0.8291457295417786,0.545630931854248,0.7236180901527405,0.9764503836631775
14,0.8618090748786926,0.4582855999469757,0.6984924674034119,1.4573904275894165
15,0.856783926486969,0.4600304961204529,0.713567852973938,0.9165742993354797
16,0.8994975090026855,0.30890166759490967,0.7386934757232666,1.045553207397461
17,0.9195979833602905,0.26992344856262207,0.7839195728302002,0.7455348968505859
18,0.9422110319137573,0.18313758075237274,0.8190954923629761,0.8626216650009155
19,0.9434673190116882,0.19198967516422272,0.7788944840431213,0.8667532801628113
20,0.9309045076370239,0.21546265482902527,0.8190954923629761,0.7831250429153442
21,0.9572864174842834,0.13869646191596985,0.8492462038993835,0.6427834630012512
22,0.9648241400718689,0.09674838185310364,0.8693467378616333,0.7335980534553528
23,0.9698492288589478,0.09773492068052292,0.8442211151123047,0.6801795363426208
24,0.9510050415992737,0.18317976593971252,0.8442211151123047,0.7011410593986511
25,0.947236180305481,0.182240292429924,0.8442211151123047,0.7756497859954834
26,0.9145728349685669,0.32341402769088745,0.8291457295417786,0.8786096572875977
27,0.9434673190116882,0.18087127804756165,0.8140703439712524,1.0599300861358643
28,0.9447236061096191,0.17631223797798157,0.8291457295417786,0.7298345565795898
29,0.9535176157951355,0.1441609412431717,0.8743718862533569,0.657200813293457
30,0.9660804271697998,0.09877102077007294,0.7688442468643188,1.473891019821167
31,0.9434673190116882,0.16653217375278473,0.7738693356513977,0.9840580224990845
32,0.9120603203773499,0.31543654203414917,0.7537688612937927,0.9976035356521606
33,0.9158291220664978,0.240831658244133,0.7738693356513977,1.0818564891815186
34,0.9648241400718689,0.11288810521364212,0.8592965006828308,0.7113521695137024
35,0.9824120402336121,0.05402401089668274,0.8241205811500549,1.016029715538025
36,0.9849246144294739,0.041281409561634064,0.8341708779335022,0.7018575072288513
37,0.9786432385444641,0.06199435517191887,0.8341708779335022,0.746826708316803
38,0.9874371886253357,0.04100726172327995,0.8693467378616333,0.8944867849349976
39,0.9924623370170593,0.024123607203364372,0.8894472122192383,0.7970262169837952
