epoch,accuracy,loss,val_accuracy,val_loss
0,0.45728641748428345,6.850151062011719,0.6884422302246094,1.9096636772155762
1,0.9447236061096191,0.27723008394241333,0.7788944840431213,1.653218150138855
2,0.9861809015274048,0.04316692799329758,0.7738693356513977,1.586782455444336
3,0.9912060499191284,0.039313655346632004,0.8140703439712524,1.4268652200698853
4,0.9949748516082764,0.014435780234634876,0.8291457295417786,1.2430638074874878
5,0.9974874258041382,0.007389211095869541,0.7839195728302002,1.5800689458847046
6,1.0,0.0023426171392202377,0.7939698696136475,1.4389578104019165
7,0.9962311387062073,0.007980423048138618,0.7839195728302002,1.5519341230392456
8,0.9987437129020691,0.003501177066937089,0.7939698696136475,1.7290688753128052
9,0.9974874258041382,0.005420898087322712,0.8090452551841736,1.5227179527282715
10,0.9974874258041382,0.009646213613450527,0.8140703439712524,1.4285838603973389
11,1.0,0.0017815189203247428,0.8140703439712524,1.3888435363769531
12,0.9987437129020691,0.0027530360966920853,0.80402010679245,1.4327174425125122
13,1.0,0.0013007193338125944,0.7889447212219238,1.492634892463684
14,0.9974874258041382,0.005300917662680149,0.7989949584007263,1.3179397583007812
15,0.9974874258041382,0.0055344318971037865,0.7889447212219238,1.3913553953170776
16,0.9987437129020691,0.004286003764718771,0.7788944840431213,1.9193768501281738
17,0.9937185645103455,0.014432709664106369,0.7788944840431213,1.53846275806427
18,0.9974874258041382,0.013834970071911812,0.7889447212219238,1.6706043481826782
19,1.0,0.0013088755076751113,0.7889447212219238,1.5681790113449097
20,1.0,0.00024506368208676577,0.7939698696136475,1.533884048461914
21,1.0,0.0011098483810201287,0.7989949584007263,1.5552787780761719
22,1.0,0.0003504704509396106,0.7989949584007263,1.5885722637176514
23,0.9987437129020691,0.0027156828437000513,0.7738693356513977,1.8628711700439453
24,1.0,0.00021790470054838806,0.7638190984725952,1.9039087295532227
25,1.0,0.0011937674134969711,0.7738693356513977,1.7994368076324463
26,1.0,0.0009627274703234434,0.7989949584007263,1.66556978225708
27,1.0,0.0010096424957737327,0.7839195728302002,1.6300649642944336
28,1.0,0.0012716526398435235,0.8190954923629761,1.4978054761886597
29,0.9974874258041382,0.005707393866032362,0.7839195728302002,1.6324334144592285
30,0.9987437129020691,0.00176236464176327,0.8090452551841736,1.7941155433654785
31,1.0,0.0010455143637955189,0.8190954923629761,1.7269388437271118
32,0.9987437129020691,0.006420830264687538,0.8241205811500549,1.5076496601104736
33,1.0,0.00017642939928919077,0.8140703439712524,1.3927602767944336
34,0.9974874258041382,0.0035603162832558155,0.80402010679245,1.5225790739059448
35,1.0,0.001909636426717043,0.8190954923629761,1.425873875617981
36,0.9987437129020691,0.005019483156502247,0.8341708779335022,0.969995379447937
37,0.9987437129020691,0.003613378619775176,0.8241205811500549,1.1189218759536743
38,0.9987437129020691,0.0028734388761222363,0.839195966720581,1.2165948152542114
39,0.9974874258041382,0.007350035011768341,0.8241205811500549,1.3145477771759033
